Index	IMAGE_KEY	CAPTION	COUNT_RATINGS	COUNT_GOOD_RATINGS
4555	06080998d5cc3315	automobile model at the car show	7	5
4556	06080998d5cc3315	automobile model at 40 happy birthday to favourite car	7	5
4557	06080998d5cc3315	the muscle cars of the ####s	9	9
4558	06080998d5cc3315	automobile model at the car show .	8	5
4559	06080998d5cc3315	automobile model in the car show .	7	6
4560	0608e509a097c624	view of the lake from the lake	6	5
4561	0608e509a097c624	swans and ducks on the lake	10	6
4562	0608e509a097c624	swans and ducks on the lake	9	6
4563	0608e509a097c624	pair on a misty morning .	5	3
4564	0608e509a097c624	one of many swans on the lake	7	7
4565	060931f994c4ab37	a view of the waves on the coast	7	7
4566	060931f994c4ab37	black and white photograph of a group of men standing on a large rock and looking at the ocean	9	5
4567	060931f994c4ab37	people walk along the cliffs .	9	7
4568	060931f994c4ab37	surfers watch as a storm approaches	9	6
4569	060931f994c4ab37	the waves of the sea	6	4
4570	06099c975279e155	view of the city at night	10	8
4571	06099c975279e155	view of the harbour at night	10	8
4572	06099c975279e155	view of the port at night	8	5
4573	06099c975279e155	night view from the hotel	9	4
4574	06099c975279e155	resort by the sea at night	7	7
4575	060e46dcb521f766	view of the pond in the garden	8	8
4576	060e46dcb521f766	a view of the pond	6	5
4577	060e46dcb521f766	the reflection in the pond	9	7
4578	060e46dcb521f766	the pond in the garden	10	4
4579	060e46dcb521f766	the pond in the garden	8	6
4580	0613b88c696b228d	a view of the marina	8	6
4581	0613b88c696b228d	the marina at the end of the day	10	7
4582	0613b88c696b228d	a view of the marina	9	8
4583	0613b88c696b228d	property image # apartment right on the beach , on the boulevard	9	4
4584	0613b88c696b228d	a view from the marina	10	8
4585	06167a06256ef0c3	person on the art by person	8	4
4586	06167a06256ef0c3	fairy tale book by writer	8	6
4587	06167a06256ef0c3	original fine art by person	9	5
4588	06167a06256ef0c3	i love you to the moon and back !	9	5
4589	06167a06256ef0c3	deer in the frame free vector	7	3
4590	061722e7efea1753	palm trees on the beach	8	6
4591	061722e7efea1753	a group of men sit on a bench under palm trees	10	8
4592	061722e7efea1753	palm trees on the beach	8	6
4593	061722e7efea1753	palm trees at the beach	7	5
4594	061722e7efea1753	women sitting under palm trees on the beach	9	7
4595	0618340f3eb65906	aerial view of the city	7	4
4596	0618340f3eb65906	aerial view of the city	9	4
4597	0618340f3eb65906	a city from the air	8	6
4598	0618340f3eb65906	a city is a city	7	5
4599	0618340f3eb65906	digital art selected for the #	7	6
4600	061b67324e2e8f0a	view of the bridge over the river	10	8
4601	061b67324e2e8f0a	tourist attraction on a sunny day	9	5
4602	061b67324e2e8f0a	river on a sunny day	10	9
4603	061b67324e2e8f0a	the path along the river	9	7
4604	061b67324e2e8f0a	a city by the river	10	7
4605	061b718ae80dcd28	chocolate cake on a plate	9	7
4606	061b718ae80dcd28	this recipe is by chef and takes	9	4
4607	061b718ae80dcd28	a slice of chocolate cake	8	4
4608	061b718ae80dcd28	a slice of chocolate cake	8	7
4609	061b718ae80dcd28	how to make a chocolate cake	9	4
4610	061cc5de8c6696fe	the stage at the event	7	5
4611	061cc5de8c6696fe	the stage is set for the event	5	4
4612	061cc5de8c6696fe	politician delivers a speech during a meeting .	5	3
4613	061cc5de8c6696fe	politician speaks during a campaign event .	8	5
4614	061cc5de8c6696fe	politician speaks during the event	9	5
4615	061d4d1486322b2f	a bronze sculpture of a lion in the park	7	3
4616	061d4d1486322b2f	a statue of a bull	6	3
4617	061d4d1486322b2f	the statue of a lion	8	5
4618	061d4d1486322b2f	a sculpture of a bull	8	4
4619	061d4d1486322b2f	sculpture in front of the sculpture	8	3
4620	061d52651fd05851	fishermen on the beach	9	8
4621	061d52651fd05851	a man walks past a flock of seagulls on the beach	9	9
4622	061d52651fd05851	people feeding seagulls on the beach	6	3
4623	061d52651fd05851	a flock of seagulls on the beach .	10	10
4624	061d52651fd05851	birds in the sky - photo #	9	5
4625	061e83a3145ea6d2	a flag on the table at the wedding ceremony	9	2
4626	061e83a3145ea6d2	a general view of the atmosphere	9	4
4627	061e83a3145ea6d2	politician addresses the crowd at the inauguration ceremony .	9	6
4628	061e83a3145ea6d2	a general view during ceremony .	9	7
4629	061e83a3145ea6d2	art work in the lobby	7	5
4630	061eda1178545c06	a view of the house	7	2
4631	061eda1178545c06	a city featuring street scenes as well as a small group of people	7	3
4632	061eda1178545c06	a city for sale property .	8	5
4633	061eda1178545c06	the entrance to the temple	7	5
4634	061eda1178545c06	a walk in the gardens	7	4
4635	061f92b3d79d689b	the view of the building	8	7
4636	061f92b3d79d689b	view from the southwest full height view	5	2
4637	061f92b3d79d689b	the front of the building .	6	6
4638	061f92b3d79d689b	the hotel is located in the heart .	6	1
4639	061f92b3d79d689b	looking up at the skyscraper	6	2
4640	061f935ee8501ab5	a close up of a book on a book	10	9
4641	061f935ee8501ab5	poetry book opened to the book of religious text	8	7
4642	061f935ee8501ab5	a page from the book	8	6
4643	061f935ee8501ab5	a page from the book .	10	9
4644	061f935ee8501ab5	how to make a text book .	6	3
4645	062152bd253ade95	a view of the machine	9	8
4646	062152bd253ade95	how to build a cnc machine from the very beginning to the end page	9	4
4647	062152bd253ade95	how to build a cnc machine from scratch	6	3
4648	062152bd253ade95	cutting wood with a circular saw	9	7
4649	062152bd253ade95	how to build a metal piece of metal	6	3
4650	0621a110da4254de	film character on a float during the parade	8	5
4651	0621a110da4254de	the dragon at the parade	9	7
4652	0621a110da4254de	festival is an annual event .	9	5
4653	0621a110da4254de	festival is an annual event .	8	7
4654	0621a110da4254de	float down the parade route .	8	5
4655	0621e2c26a384b10	automobile model at the car show	9	7
4656	0621e2c26a384b10	all terrain with alloy wheels	9	6
4657	0621e2c26a384b10	view this image of automobile model	8	4
4658	0621e2c26a384b10	all terrain with aluminum wheels	6	4
4659	0621e2c26a384b10	view this image of automobile model	6	2
4660	062581db4ebad39b	digital art selected for the #	8	6
4661	062581db4ebad39b	ice cave in the winter	6	2
4662	062581db4ebad39b	ice cave in the frozen lake	8	7
4663	062581db4ebad39b	geographical feature category in the winter	9	8
4664	062581db4ebad39b	dark forest in the dark	8	5
4665	06280f5ab098bbe8	a view of the park	9	8
4666	06280f5ab098bbe8	view of the park from the street	5	5
4667	06280f5ab098bbe8	the path to the parking lot	7	4
4668	06280f5ab098bbe8	stairs leading to the parking lot	6	5
4669	06280f5ab098bbe8	the path to the park	9	8
4670	06290d93d8da2f9a	bread in a basket on the field	10	8
4671	06290d93d8da2f9a	bread and wheat on the field	7	5
4672	06290d93d8da2f9a	food on a wooden table	7	7
4673	06290d93d8da2f9a	bread , bread and bread on the field	10	9
4674	06290d93d8da2f9a	wheat in the wheat field	8	5
4675	0629ff8f7d473036	a man with a backpack walking on the street	7	4
4676	0629ff8f7d473036	a man carries a backpack over his shoulder as he walks along a street	8	4
4677	0629ff8f7d473036	a man walks down the street .	7	4
4678	0629ff8f7d473036	a police officer carries a bag .	8	2
4679	0629ff8f7d473036	a man walks past a street vendor .	8	4
4680	062b1eea2528339d	automobile model at the car show	8	6
4681	062b1eea2528339d	automobile model at the show	9	5
4682	062b1eea2528339d	automobile model with opened all doors , hood and trunk .	9	4
4683	062b1eea2528339d	automobile model with an engine	8	6
4684	062b1eea2528339d	view this image of automobile model	10	8
4685	062e7fda93b2372a	view of the city at night	9	6
4686	062e7fda93b2372a	night view of the city	9	9
4687	062e7fda93b2372a	view from the roof at night	7	7
4688	062e7fda93b2372a	night view from the top	8	7
4689	062e7fda93b2372a	the view from our room	6	5
4690	0632c06391453fe8	a bench in the forest	10	8
4691	0632c06391453fe8	picnic tables in the woods	8	6
4692	0632c06391453fe8	a bench in the park	10	10
4693	0632c06391453fe8	picnic table in the park	7	6
4694	0632c06391453fe8	bench in the summer forest	10	9
4695	0634bdb69a0c2993	a view of the park in the autumn	11	10
4696	0634bdb69a0c2993	autumn leaves in the park	8	5
4697	0634bdb69a0c2993	a city in the fall	9	5
4698	0634bdb69a0c2993	a walk in the woods	9	8
4699	0634bdb69a0c2993	a city in the fall	9	3
4700	0635c1a2b5eeda28	a view of the front of the house	9	3
4701	0635c1a2b5eeda28	a city for sale property	6	2
4702	0635c1a2b5eeda28	property image # typical village house	10	8
4703	0635c1a2b5eeda28	the entrance of the castle	6	5
4704	0635c1a2b5eeda28	photo of a traditional house	10	7
4705	0637f69b7f32a975	a black and white drawing of a park in the snow	9	6
4706	0637f69b7f32a975	a city in the past history	7	5
4707	0637f69b7f32a975	an engraving scanned at high resolution from a book printed .	8	7
4708	0637f69b7f32a975	pencil drawing of a garden by person	10	8
4709	0637f69b7f32a975	black and white illustration of book .	7	6
4710	06380401c9f3f260	a view of the street in the city	7	3
4711	06380401c9f3f260	a city on a cold and damp february evening photos	8	2
4712	06380401c9f3f260	the restaurant on the corner	9	6
4713	06380401c9f3f260	the pub on the corner	10	7
4714	06380401c9f3f260	a city in the ####s	6	3
4715	063970708e0f216f	the cockpit of the aircraft	8	6
4716	063970708e0f216f	the cockpit of aircraft model	9	8
4717	063970708e0f216f	the cockpit of aircraft model .	10	6
4718	063970708e0f216f	the cockpit of aircraft model	10	6
4719	063970708e0f216f	the aircraft in the cockpit	10	8
4720	063c2ec4b345d337	passengers on the tarmac at the airport	8	7
4721	063c2ec4b345d337	a plane sits on the tarmac	9	9
4722	063c2ec4b345d337	a general view prior to the match .	9	4
4723	063c2ec4b345d337	the sun sets over stadium .	9	6
4724	063c2ec4b345d337	view of the stadium before the game	6	3
4725	063e26d57f639932	a view of the building	8	7
4726	063e26d57f639932	exterior view of the building	10	10
4727	063e26d57f639932	the windows in the building	8	6
4728	063e26d57f639932	the windows in the building	7	4
4729	063e26d57f639932	exterior view of the balcony	8	5
4730	063e6c3f4c117345	person speaks at the event	7	2
4731	063e6c3f4c117345	person speaking at the event	8	3
4732	063e6c3f4c117345	person speaking at the event	7	4
4733	063e6c3f4c117345	person writing on a whiteboard	9	8
4734	063e6c3f4c117345	person speaking at a whiteboard	11	6
4735	0640ee9a82a8ddcc	a map of the world	10	3
4736	0640ee9a82a8ddcc	a map of the world showing the different types of birds	8	5
4737	0640ee9a82a8ddcc	an illustration for the story	10	7
4738	0640ee9a82a8ddcc	the art of painting artist	10	5
4739	0640ee9a82a8ddcc	image result for the text	6	3
4740	06432131c91ece70	branches of a tree in the wind	9	6
4741	06432131c91ece70	branches of a tree with green leaves	9	9
4742	06432131c91ece70	biological species on a tree	6	5
4743	06432131c91ece70	the bird on the tree	6	3
4744	06432131c91ece70	the jungle in the jungle	8	2
4745	06436bb27cec6827	a view of the building	8	7
4746	06436bb27cec6827	looking up at the buildings	8	6
4747	06436bb27cec6827	looking up at the buildings	9	6
4748	06436bb27cec6827	time lapse video of the old buildings .	7	5
4749	06436bb27cec6827	a city in the sky	7	2
4750	064692c5850e2708	a man reading a newspaper with his dog in front of a restaurant	7	5
4751	064692c5850e2708	a man reading a newspaper with his dog	7	5
4752	064692c5850e2708	novelist and his dog on the street .	9	6
4753	064692c5850e2708	actor and his dog on the set .	6	3
4754	064692c5850e2708	a homeless man sleeps on a park bench	7	1
4755	0646f00c9331496e	a view of the house	8	3
4756	0646f00c9331496e	a view of the main street	7	3
4757	0646f00c9331496e	a city in the past , history	7	5
4758	0646f00c9331496e	this is a picture of person	8	4
4759	0646f00c9331496e	an artist 's impression of the building .	10	4
4760	064a2f2034cef19c	exhibition of miniatures painted by other artists from around the world	6	5
4761	064a2f2034cef19c	film character as comic book character	8	4
4762	064a2f2034cef19c	fictional character from the series	8	6
4763	064a2f2034cef19c	the knight by person on photo sharing website	7	4
4764	064a2f2034cef19c	digital art selected for the #	6	6
4765	064abafa7636ced6	view of the facade of the building	5	4
4766	064abafa7636ced6	the view from the top of the building	6	2
4767	064abafa7636ced6	pov from a moving car .	10	6
4768	064abafa7636ced6	looking out the window of a moving train	9	4
4769	064abafa7636ced6	looking up at the sky .	8	5
4770	064d840845e2eaff	politician speaks during a meeting	9	8
4771	064d840845e2eaff	general view of the meeting	10	7
4772	064d840845e2eaff	general view of the meeting	7	5
4773	064d840845e2eaff	a general view of the meeting	10	9
4774	064d840845e2eaff	the interior of the casino	7	4
4775	064ded6eba7a0671	a view of the exhibition	7	5
4776	064ded6eba7a0671	art gallery which includes art and interior views as well as a small group of people	9	6
4777	064ded6eba7a0671	installation view of the exhibition	8	5
4778	064ded6eba7a0671	art gallery which includes interior views and art	7	5
4779	064ded6eba7a0671	the floor in the lobby	10	7
4780	064ef4901a736370	detail of the roof of a building	9	5
4781	064ef4901a736370	looking up at the ceiling of the building	9	4
4782	064ef4901a736370	architectural detail of the facade	8	6
4783	064ef4901a736370	looking up at the building .	9	4
4784	064ef4901a736370	detail of a wooden building	9	6
4785	0651425f0bc56d75	people walking on the street at night	10	8
4786	0651425f0bc56d75	tourist attraction in the evening	9	7
4787	0651425f0bc56d75	a city in the evening	8	6
4788	0651425f0bc56d75	a walk in the city	8	6
4789	0651425f0bc56d75	people walking in the city	9	8
4790	0656df9fee91158c	a general view of the building	9	8
4791	0656df9fee91158c	a general view of the building	10	9
4792	0656df9fee91158c	modern architecture in the center	9	9
4793	0656df9fee91158c	architecture firm designed the building by architect .	6	6
4794	0656df9fee91158c	a series of flags in front	7	4
4795	0657ef2ef0f9d9c1	a people walking in front of a building	10	7
4796	0657ef2ef0f9d9c1	a woman walks past a building	9	8
4797	0657ef2ef0f9d9c1	a woman walks past a building .	8	4
4798	0657ef2ef0f9d9c1	women walking past a typical building	7	5
4799	0657ef2ef0f9d9c1	a pedestrian walks along a city .	10	8
4800	065896685c692d6c	view of the lake	9	5
4801	065896685c692d6c	a view of the river	8	8
4802	065896685c692d6c	a river runs through it	8	4
4803	065896685c692d6c	a river runs through it .	9	7
4804	065896685c692d6c	a beautiful view of the river .	9	9
4805	0658c6b2bf9c1909	the trail in the forest	9	7
4806	0658c6b2bf9c1909	walking through the rain forest	8	7
4807	0658c6b2bf9c1909	hiking in the rain forest	8	5
4808	0658c6b2bf9c1909	the start of the trail .	9	6
4809	0658c6b2bf9c1909	hikers on a hiking trail	8	7
4810	065b260f35729a68	view of the river from the bridge	6	6
4811	065b260f35729a68	early morning view of the river	5	4
4812	065b260f35729a68	river as seen from the bridge	8	8
4813	065b260f35729a68	the river from the bridge	9	7
4814	065b260f35729a68	the sun sets over river	6	3
4815	065e325c5f2583ce	baseball player hits a home run during the first inning of a baseball game against sports team	7	6
4816	065e325c5f2583ce	baseball player hits a home run against sports team during the fifth inning of a baseball game	8	6
4817	065e325c5f2583ce	baseball player hits a single during the fifth inning of game .	6	4
4818	065e325c5f2583ce	baseball player hits a single during the fifth inning of a baseball game against sports team .	9	5
4819	065e325c5f2583ce	baseball player hits a-run home run during the fifth inning of a baseball game against sports team .	8	6
4820	06605b17b11f126f	students at a table in the event	8	5
4821	06605b17b11f126f	a group of students enjoying a meal	7	5
4822	06605b17b11f126f	a group of people sitting around a table	8	7
4823	06605b17b11f126f	group of people drinking at a restaurant	9	7
4824	06605b17b11f126f	students working on a project	7	4
4825	0660d52933ee1ad3	the full moon over the lake	7	5
4826	0660d52933ee1ad3	the sun rises over the mountains	8	5
4827	0660d52933ee1ad3	the sun sets over national park .	8	5
4828	0660d52933ee1ad3	sunrise over lake on the way .	7	5
4829	0660d52933ee1ad3	the sun sets over lake	9	7
